flujo_caja_promedio,nivel_endeudamiento,variabilidad_ingresos,liquidez_corriente,margen_operativo,cobertura_interes,roe,roa
0.0094266638336529,1.0,1.0,0.0,0.0,0.0550682519297223,0.0,0.0
0.0094653075409629,1.0,0.9957247833592416,0.003700277520814,0.0,1.0,0.0,0.0588235294117647
0.0333321091439378,1.0,0.979396283669219,0.0601295097132284,0.0,0.0550682519297223,0.3306451612903225,0.2352941176470588
0.1640242776709733,0.3745830096590836,0.8597075635288378,0.0422448350292938,0.0,0.0490837956281693,0.4516129032258065,0.188235294117647
0.0094266638336529,1.0,0.9982675055675884,1.0,0.0,0.0550682519297223,0.0,0.0
0.0153480846739494,1.0,0.9965857644882832,0.0,0.0,0.0550682519297223,0.8064516129032259,1.0
0.001338865433626,0.9992733366501548,1.0,0.0524205982115325,0.0,0.0550682519297223,0.3709677419354839,0.0
1.0,0.9597194268948842,0.3270217899367922,0.0366944187480727,0.0823218997361477,0.0636742178500973,0.2741935483870968,0.0
0.0094266638336529,1.0,1.0,0.0,0.0,0.0550682519297223,0.0,0.0
0.0094266638336529,1.0,1.0,0.4724020968239285,0.0,0.0550682519297223,0.0,0.0
0.0085307142425541,1.0,0.9996711942757196,0.0,0.0,0.0550682519297223,0.2983870967741935,0.4352941176470588
0.0094266638336529,1.0,1.0,0.0407030527289546,0.0,0.0550682519297223,0.0,0.0
0.0092183456739605,1.0,1.0,0.0,0.0,0.0550682519297223,0.2016129032258064,0.2941176470588235
0.0114643148533769,1.0,0.8554027914841499,0.0,0.0,0.0550682519297223,0.6048387096774194,0.0352941176470588
0.115064039265302,1.0,0.9285761228801768,0.0434782608695652,0.0,0.0,0.0,0.0
0.0094266638336529,1.0,1.0,0.0,0.0,0.0550682519297223,0.0,0.0
0.2693081185331487,0.949737439954884,0.5741829375369063,0.0203515263644773,0.0,0.0537773570416661,1.0,0.4470588235294118
0.3320666834886509,1.0,0.7046165982562111,0.0363860622880049,0.0,0.0,0.0241935483870967,0.0
0.0094266638336529,1.0,1.0,0.0,0.0,0.0550682519297223,0.0,0.0
0.0540723876705823,0.0,0.6002726474879136,0.032377428307123,0.0,0.0748553535727998,0.1854838709677419,0.0470588235294117
0.0105420406848468,1.0,0.8458011076663248,0.1100832562442183,0.0,0.1865740311668366,0.0161290322580645,0.0
0.032597441034813,1.0,0.9866399479976304,0.0274437249460376,0.0,0.0550682519297223,1.0,0.611764705882353
0.0044488342769117,1.0,0.9950974472729682,0.0092506938020351,0.0,0.0550682519297223,1.0,0.1176470588235294
0.1444061856294891,1.0,0.7949095819328365,0.0561208757323465,0.0,0.1196725760965986,0.0483870967741935,0.0235294117647058
0.0098836430506758,1.0,0.9997365100855088,1.0,0.0,0.0550682519297223,0.0,0.0
0.0087325960752462,1.0,1.0,1.0,0.0,0.0550682519297223,0.0161290322580645,0.0235294117647058
0.0,1.0,0.5731612720935317,0.0117175454825778,0.0,0.1280534629082869,0.1370967741935484,0.2352941176470588
0.0095322195964582,1.0,0.9722497988746228,1.0,0.0,0.0550682519297223,0.0,0.0
0.0094266638336529,1.0,1.0,0.0,0.0,0.0550682519297223,0.0,0.0
0.0094266638336529,1.0,1.0,0.0,0.0,0.0550682519297223,0.0,0.0
0.3308220394459826,1.0,0.1128788010336031,0.1251927227875424,0.0,0.0655344304836552,0.0806451612903225,0.0470588235294117
0.0094266638336529,1.0,1.0,0.0,0.0,0.0550682519297223,0.0,0.0
0.0094266638336529,1.0,1.0,0.0,0.0,0.0550682519297223,0.0,0.0
0.0094266638336529,1.0,1.0,0.0,0.0,0.0550682519297223,0.0,0.0
0.0094266638336529,0.0,1.0,0.0092506938020351,0.0,0.0550682519297223,0.0,0.0
0.014780928411335,0.7586632913147981,0.3814151189006216,0.4683934628430465,0.0,0.0550682519297223,0.064516129032258,0.0235294117647058
0.7480623308838991,1.0,0.0,0.0148011100832562,0.0,0.0639257768539236,0.0241935483870967,0.0235294117647058
0.0094266638336529,1.0,1.0,0.0,0.0,0.0550682519297223,0.0,0.0
0.0,1.0,1.0,0.0,0.0,0.0550682519297223,1.0,0.0
0.0,1.0,0.998939887295863,0.0231267345050878,0.0,0.1563008910484714,1.0,1.0
0.2363903350672025,1.0,0.8677991087130774,1.0,1.0,0.640028995485178,0.3548387096774194,0.5058823529411764
0.0274396260298348,1.0,0.989613895573358,0.0,0.0,0.0550682519297223,0.4274193548387097,0.6235294117647059
0.0217103166778439,1.0,0.9501224725244872,0.0841813135985199,0.0,1.0,0.5241935483870968,0.4823529411764706
0.0467350521261389,1.0,0.9125294757538974,0.1202590194264569,0.0,0.8208734393411802,0.1209677419354838,0.1529411764705882
0.0395946553152514,1.0,0.8754302739275663,1.0,0.0,0.0587092375114194,0.2338709677419354,0.3411764705882353
0.0094459728146539,1.0,0.999948044242213,0.0123342584027135,0.0,0.0550682519297223,0.0,0.0
0.0098578977426745,1.0,0.992395903735318,0.6389145852605612,0.0,0.0550682519297223,0.0,0.0
0.0094266638336529,1.0,1.0,0.0,0.0,0.0550682519297223,0.0,0.0
0.191142068041811,1.0,0.8886662333135873,0.1017576318223866,0.0,0.0550682519297223,0.0564516129032258,0.0470588235294117
0.0094266638336529,1.0,1.0,0.0,0.0,0.0550682519297223,0.0,0.0
0.0095299797546621,1.0,0.9999404290125716,0.0,0.0,0.0550682519297223,0.0,0.0
0.0095296836836201,1.0,0.999554642666501,0.0,0.0,0.0550682519297223,0.0725806451612903,0.1058823529411764
0.0107508737506992,1.0,0.9867834572228892,0.0,0.0,0.0550682519297223,0.0241935483870967,0.0352941176470588
0.0094266638336529,1.0,1.0,0.0,0.0,0.0550682519297223,0.0,0.0
0.0095167337936954,1.0,0.9922199963839534,0.01140918902251,0.0,0.0550682519297223,0.0080645161290322,0.0
0.1688545222495971,1.0,0.8584748389528303,0.0391612704286154,0.0,0.0550682519297223,0.1048387096774193,0.0705882352941176
0.0484842655876705,1.0,0.9726849803018464,0.0311440024668516,0.0,0.0550682519297223,1.0,0.2352941176470588
0.0,1.0,1.0,0.0009250693802035,0.0,0.0550682519297223,0.8467741935483871,0.0352941176470588
0.0094781544496555,1.0,0.9999703109955502,1.0,0.0,0.0550682519297223,0.0080645161290322,0.0117647058823529
0.0097039922914428,1.0,0.9931416915270946,0.1967314215232809,0.0,0.0550682519297223,0.0241935483870967,0.0235294117647058
0.0059765222357462,1.0,0.803036375387609,0.0289855072463768,0.0,0.0684074991063035,0.1532258064516129,0.0117647058823529
0.0306622820862422,0.0,0.9169260684670972,0.0169596053037311,0.0,0.0550682519297223,0.0483870967741935,0.0588235294117647
0.0094266638336529,1.0,1.0,0.0,0.0,0.0550682519297223,0.0,0.0
0.009548645102963,1.0,0.9786797915025832,0.0,0.0,0.0550682519297223,0.0,0.0
0.0090852424315938,1.0,0.9999999183552376,0.0157261794634597,0.0,0.0550814918772921,0.0,0.0
0.0094266638336529,1.0,1.0,0.0,0.0,0.0550682519297223,0.0,0.0
0.0094266638336529,1.0,1.0,0.0,0.0,0.0550682519297223,0.0,0.0
0.0452341907782417,1.0,0.9159840289336568,0.1794634597594819,1.0,1.0,0.1290322580645161,0.1529411764705882
0.0094266638336529,1.0,1.0,0.0,0.0,0.0550682519297223,0.0,0.0
0.0178730557561758,1.0,0.982743266163606,0.0943570767807585,0.0,0.9406486250314448,0.0887096774193548,0.0941176470588235
0.0,1.0,0.9874303806298484,0.0154178230033919,0.0,0.1901024771941903,0.8145161290322581,1.0
0.6672728849978461,1.0,0.4575149548432653,1.0,0.0,0.0414311059328205,0.0,0.0
1.0,1.0,0.0,0.0394696268886833,0.0,0.0550682519297223,0.2338709677419354,0.0705882352941176
0.4788698409653111,1.0,0.6258114631168543,0.0163428923835954,0.0,0.0,0.2338709677419354,0.3176470588235294
0.0105009769185847,1.0,0.998534728874389,0.005550416281221,0.0,0.0550682519297223,0.0241935483870967,0.0117647058823529
0.0104521251966523,1.0,0.998361166954376,0.0379278445883441,1.0,0.0550682519297223,0.6774193548387096,0.188235294117647
0.0,1.0,0.997853217777246,1.0,0.0,0.0550682519297223,0.1532258064516129,0.2235294117647059
0.009288475892956,1.0,0.9836704760393238,0.0,0.0,0.0550682519297223,0.0887096774193548,0.1294117647058823
0.0,1.0,0.9921285022944906,0.0049337033610854,0.0,0.0550682519297223,1.0,1.0
0.0027138708433588,1.0,0.9891957556346882,0.0,0.0,0.0550682519297223,0.6854838709677419,0.8705882352941177
0.0210894557027389,1.0,0.8803867121976744,0.1119333950046253,0.0,1.0,0.064516129032258,0.0705882352941176
0.0094266638336529,1.0,1.0,0.0,0.0,0.0550682519297223,0.0,0.0
0.0944666986886807,0.0,0.8715970152292977,0.0197348134443416,0.0,0.0549557123753789,0.8145161290322581,0.0470588235294117
0.0121832397066589,1.0,0.9886617692006556,0.0662966389145852,1.0,0.069539514623522,0.064516129032258,0.0470588235294117
0.0,1.0,0.9600327586990648,0.0027752081406105,0.0,0.0550682519297223,0.8870967741935485,1.0
0.0093718649455722,1.0,0.9991031322868298,0.2664199814986124,0.0,0.0550682519297223,0.0887096774193548,0.1176470588235294
0.0094266638336529,1.0,1.0,0.0,0.0,0.0550682519297223,0.0,0.0
0.0092314757810412,1.0,0.9951543759390006,0.0015417823003391,0.0,0.0550682519297223,0.1774193548387097,0.0117647058823529
0.020732394026069,0.0,0.9773618743283072,0.0135676842429848,0.0,0.0635087185054747,0.8064516129032259,0.0941176470588235
0.0054615130944884,1.0,1.0,0.0,0.0,0.0550682519297223,1.0,0.0
0.0212958687096392,0.1986235448892489,0.8056410437037398,0.0289855072463768,0.0,0.3008744985369858,0.4193548387096774,0.0352941176470588
0.0537840659662758,1.0,0.8982840753720842,0.0,0.0,0.0550682519297223,0.0,0.0
0.0136010338182899,1.0,0.8936113081172421,0.2682701202590194,0.0,1.0,0.2580645161290322,0.3411764705882353
0.0154559961324368,0.9580274216038956,0.8964236361749964,0.0370027752081406,0.0,0.064521574494565,0.0887096774193548,0.0117647058823529
0.0,1.0,1.0,0.0111008325624421,0.0,0.0550682519297223,1.0,1.0
0.0094266638336529,1.0,1.0,0.0440949737897008,0.0,0.0550682519297223,0.0,0.0
0.0094266638336529,1.0,1.0,0.0191181005242059,0.0,0.0550682519297223,0.0,0.0
0.0094266638336529,1.0,1.0,0.0348442799876657,0.0,0.0550682519297223,0.0,0.0
0.134258839825283,1.0,0.7369969777595473,0.2180080172679617,0.0,0.0550682519297223,0.2419354838709677,0.3058823529411765
0.7672375006465291,1.0,0.5472426821419216,0.0403946962688868,0.0,0.0550682519297223,0.7983870967741935,0.2705882352941177
0.0094266638336529,1.0,1.0,0.0,0.0,0.0550682519297223,0.0,0.0
0.0368583152543344,0.8118534225438114,0.8329032095517217,0.0366944187480727,0.0,0.0732334599954984,0.0241935483870967,0.0117647058823529
0.0110803493298457,1.0,0.9861912061176242,0.1285846438482886,0.0,1.0,0.0,0.0
0.2099893970523527,0.0,0.8458550154761543,0.0299105766265803,0.0,0.0201412702405698,1.0,0.0352941176470588
0.006852133033524,1.0,1.0,0.0,0.0,0.0550682519297223,1.0,1.0
0.0523960591760023,1.0,0.970172236565743,0.2513105149552883,0.0,0.0550682519297223,0.2419354838709677,0.3176470588235294
0.0094266638336529,1.0,1.0,0.0,0.0,0.0550682519297223,0.0,0.0
0.0601456672101243,1.0,0.6143455176426185,0.0265186555658341,1.0,1.0,0.25,0.1176470588235294
0.6631051573026734,1.0,0.1831712301938479,0.0268270120259019,0.0,0.2029584662844735,0.0241935483870967,0.0
0.2494022325661721,1.0,0.8210434468557115,0.15263644773358,0.0,0.0550682519297223,0.7016129032258065,0.8235294117647058
0.0094266638336529,1.0,1.0,0.0320690718470551,0.0,0.0550682519297223,0.0,0.0
0.8464939807856073,1.0,0.1007586360795647,0.0240518038852914,0.0,0.9201134663506731,0.7016129032258065,0.4
0.0104725669712053,1.0,0.9883396435023764,0.0,0.0,0.0550682519297223,0.0806451612903225,0.1176470588235294
0.0488399627630163,1.0,0.8896804319723427,0.0370027752081406,0.0,0.0697844536535635,0.0725806451612903,0.0470588235294117
0.0089511737401771,1.0,1.0,0.0308356460067838,0.0,0.0550682519297223,0.4677419354838709,0.0
0.0094266638336529,1.0,0.9986924813995324,0.0447116867098365,0.0,0.0550682519297223,0.0,0.0
0.0703330083503104,1.0,0.909983064686748,1.0,0.0,0.0550682519297223,0.3387096774193548,0.4941176470588235
0.0694375093021016,1.0,0.9653359645411452,0.0320690718470551,0.0,0.0550682519297223,0.75,0.0352941176470588
0.0341173796559391,1.0,0.8442891505812166,0.0120259019426457,0.0,0.1985826636126521,0.1532258064516129,0.0352941176470588
0.0176641325817454,1.0,0.994952127018438,0.0410114091890225,0.0,0.0,0.7419354838709677,0.2705882352941177
0.0094266638336529,0.0,0.9981251393690008,0.0348442799876657,0.0,0.0550682519297223,0.0,0.0
0.0,1.0,0.9998672010830963,0.0006167129201356,0.0,0.0603509910100756,0.7096774193548387,1.0
0.0094314138429792,1.0,0.813868497728099,1.0,0.0,0.0550682519297223,0.0,0.0
0.0,1.0,0.9759277840796194,0.14122725871107,0.0,0.0593712348899098,1.0,0.4705882352941177
0.0094266638336529,1.0,1.0,0.0,0.0,0.0550682519297223,0.0,0.0
0.0,1.0,0.9449156297685992,0.0003083564600678,0.0,0.100097313614638,0.032258064516129,0.0352941176470588
0.0094266638336529,1.0,1.0,0.0,0.0,0.0550682519297223,0.0,0.0
0.0195028367338894,1.0,0.9373474794660548,0.0144927536231884,0.0,0.1042745170729123,0.2016129032258064,0.2470588235294117
0.0094266638336529,1.0,1.0,0.0,0.0,0.0550682519297223,0.0,0.0
0.0094266638336529,1.0,1.0,0.0,0.0,0.0550682519297223,0.0,0.0
0.0094266638336529,1.0,1.0,0.0,0.0,0.0550682519297223,0.0,0.0
0.0085461743000088,1.0,1.0,0.0104841196423065,0.0,0.0550682519297223,0.2016129032258064,0.0470588235294117
0.0092224005599707,1.0,1.0,1.0,0.0,0.0550682519297223,0.0,0.0
0.9731975832158511,0.9545028331207004,0.0964244199647137,0.1557200123342584,0.0,0.0596757536840154,0.1774193548387097,0.2117647058823529
0.0008428692023272,1.0,0.9911734960883568,0.0271353684859697,0.0,0.0550682519297223,1.0,1.0
0.0094833421292178,1.0,0.999967319828352,0.0459451125501079,0.0,0.0550682519297223,0.0080645161290322,0.0
1.0,1.0,0.1799146729847637,0.0561208757323465,0.0,0.0550682519297223,0.032258064516129,0.0235294117647058
0.0406190096300067,1.0,0.9812915629130284,0.0,0.0,0.0550682519297223,0.0,0.0
0.4460193557344803,0.0,0.0,0.0339192106074622,0.0,0.0755438308464298,1.0,0.1294117647058823
0.0264236775581419,0.033862033771428,0.8843196071948763,0.1498612395929695,0.0,0.0550682519297223,0.0080645161290322,0.0117647058823529
0.0835428615225018,1.0,0.8075607495759602,0.2210915818686401,1.0,0.0550682519297223,0.3306451612903225,0.4235294117647059
0.0094266638336529,1.0,1.0,0.0,0.0,0.0550682519297223,0.0,0.0
0.0094266638336529,1.0,1.0,0.0,0.0,0.0550682519297223,0.0,0.0
0.138152997877634,1.0,0.8987098379626464,0.1202590194264569,0.0,0.0,0.0967741935483871,0.0352941176470588
0.1900487163016123,1.0,0.8477361924428501,0.0780141843971631,0.0,0.0360093474029842,0.0725806451612903,0.0588235294117647
0.0091383163840385,1.0,1.0,0.0,0.0,0.0550682519297223,0.0080645161290322,0.0117647058823529
0.0094266638336529,1.0,1.0,0.0,0.0,0.0550682519297223,0.0,0.0
0.0094266638336529,1.0,1.0,0.0,0.0,0.0550682519297223,0.0,0.0
0.0184712222422778,0.0,0.9344199803377888,0.0376194881282762,0.0,0.1213937692806736,0.3870967741935484,0.1176470588235294
0.0,1.0,1.0,0.0138760407030527,0.0,0.0550682519297223,0.5967741935483871,0.8117647058823529
0.2055307602494195,1.0,0.7812093904287377,0.2722787542399013,0.0,0.1334686014643382,0.0967741935483871,0.1294117647058823
0.0842688148448681,1.0,0.9128017907249611,0.0339192106074622,0.0,0.0550682519297223,0.2096774193548387,0.0
0.0413798607173688,0.2680621234249971,0.2866635964030122,0.0154178230033919,0.0,0.0964695679805108,0.032258064516129,0.0117647058823529
0.0094266638336529,1.0,1.0,0.0,0.0,0.0550682519297223,0.0,0.0
0.755312917613032,1.0,0.525000563256081,0.0444033302497687,0.0,0.0550682519297223,0.0,0.0
0.0094266638336529,1.0,1.0,0.0,0.0,0.0550682519297223,0.0,0.0
0.0094266638336529,1.0,1.0,0.0,0.0,0.0550682519297223,0.0,0.0
0.0094266638336529,1.0,1.0,0.0,0.0,0.0550682519297223,0.0,0.0
0.0094266638336529,1.0,1.0,0.0,0.0,0.0550682519297223,0.0,0.0
0.0092598857284206,1.0,0.9997327989599526,1.0,0.0,0.0550682519297223,0.1129032258064516,0.1647058823529412
0.0094266638336529,1.0,1.0,0.0,0.0,0.0550682519297223,0.0,0.0
0.0432919261246625,0.0,0.0,0.0505704594511254,1.0,0.0961518092388354,0.1129032258064516,0.0235294117647058
0.0094266638336529,1.0,1.0,0.0,0.0,0.0550682519297223,0.0,0.0
0.0094266638336529,1.0,1.0,0.0,0.0,0.0550682519297223,0.0,0.0
0.1562038185492318,0.0,0.7792022430161618,0.036077705827937,0.0,0.0589144566987514,0.1532258064516129,0.1058823529411764
0.2515365572174409,1.0,0.7324961840629802,0.1248843663274745,0.5129287598944591,0.0878702220339207,0.032258064516129,0.0352941176470588
1.0,0.3842971348514574,0.9383681800167846,0.0064754856614246,0.0,0.0,0.0725806451612903,0.0
0.0094266638336529,1.0,1.0,0.0,0.0,0.0550682519297223,0.0,0.0
0.0047335387654439,1.0,1.0,0.0265186555658341,0.0,0.0550682519297223,0.0080645161290322,0.0
0.0094266638336529,1.0,1.0,0.0,0.0,0.0550682519297223,0.0,0.0
0.0094266638336529,1.0,1.0,0.0,0.0,0.0550682519297223,0.0,0.0
0.0094266638336529,1.0,1.0,0.0,0.0,0.0550682519297223,0.0,0.0
0.0094266638336529,1.0,1.0,0.0,0.0,0.0550682519297223,0.0,0.0
0.0094268054328469,1.0,0.9999999183552376,0.0,0.0,0.0550682519297223,0.0,0.0
0.0489425320700934,1.0,0.9772155223808724,0.0092506938020351,0.0,0.0550682519297223,0.2096774193548387,0.0823529411764706
0.0071329885985101,1.0,1.0,0.0265186555658341,0.0,0.0550682519297223,0.9677419354838708,0.2117647058823529
0.0094266638336529,1.0,1.0,0.5242059821153253,0.0,0.0550682519297223,0.0,0.0
0.0173845256641974,1.0,0.9939768432222652,0.0,0.0,0.1251406744429292,0.7983870967741935,1.0
1.0,1.0,0.3638277237771691,1.0,0.0,1.0,0.0241935483870967,0.0352941176470588
0.0,0.0,0.0,0.013259327782917,0.0,0.0684803188179375,0.1370967741935484,0.0705882352941176
0.0094266638336529,1.0,1.0,0.0,0.0,0.0550682519297223,0.0,0.0
0.0094557045410784,1.0,0.9976823575566378,0.1409189022510021,0.0,0.0550682519297223,0.0161290322580645,0.0235294117647058
0.0094527309580042,1.0,0.9999849699414972,0.0,0.0,0.0550682519297223,0.5322580645161291,0.7764705882352941
0.0116987387553827,1.0,0.9682797183993476,0.0,0.0,0.0550682519297223,0.2741935483870968,0.4
0.0357383686109703,0.4198442814513691,0.9008921653459778,0.0191181005242059,1.0,0.0858114101868156,0.032258064516129,0.0117647058823529
0.0610810199951192,1.0,0.9561525839515144,0.1100832562442183,0.0,0.0378033602986932,0.5322580645161291,0.0117647058823529
0.008888380933962,1.0,1.0,1.0,0.0,0.0550682519297223,0.0,0.0
0.0291475697626403,1.0,0.988629111295761,0.0,0.0,0.0550682519297223,0.2419354838709677,0.3529411764705882
0.016758116575218,1.0,0.9923727166228428,0.1205673758865248,0.0,0.0,0.0080645161290322,0.0
0.0094266638336529,1.0,1.0,0.0,0.0,0.0550682519297223,0.0,0.0
0.0103507401737432,1.0,0.980956952988378,0.5837187789084182,0.0,1.0,0.0080645161290322,0.0117647058823529
0.0094266638336529,1.0,1.0,0.0,0.0,0.0550682519297223,0.0,0.0
0.0084401293763515,1.0,0.9945075341768036,0.2149244526672833,0.0,1.0,0.1532258064516129,0.188235294117647
0.0094266638336529,1.0,1.0,0.0314523589269195,0.0,0.0550682519297223,0.0,0.0
0.0094266638336529,1.0,1.0,0.0,0.0,0.0550682519297223,0.0,0.0
0.0135985107781058,1.0,0.919797247553922,0.0613629355534998,0.0,0.729908379562817,0.1370967741935484,0.0941176470588235
0.0048927734954319,1.0,0.9998839234148528,0.0024668516805427,0.0,0.0640316964344821,0.435483870967742,1.0
0.7716423168830857,1.0,0.5602316215886698,0.6077705827937095,0.0,0.0550682519297223,0.2661290322580645,0.3647058823529411
0.0147906730104135,1.0,1.0,0.020968239284613,0.0,0.0550682519297223,0.4516129032258065,0.2823529411764706
0.0260965190567156,1.0,0.832823947332092,0.0064754856614246,1.0,1.0,0.0241935483870967,0.0117647058823529
0.0095618267006597,1.0,0.9893119583981044,0.1196423065063213,0.43377308707124,0.0550682519297223,0.0,0.0
0.0175881195598716,0.0,0.9809650135530862,0.1085414739438791,0.0,0.0550682519297223,0.0,0.0
0.3483769668675135,1.0,0.8045644461798822,0.0,0.0,0.0550682519297223,0.0,0.0
0.0094639945302548,1.0,0.999978475471774,0.0,0.0,0.0550682519297223,0.0161290322580645,0.0235294117647058
0.0094266638336529,1.0,1.0,0.0,0.0,0.0550682519297223,0.0,0.0
0.0,1.0,0.7085488252508129,0.0163428923835954,0.0,0.05316169947967,1.0,0.4823529411764706
0.0094266638336529,1.0,1.0,0.0,0.0,0.0550682519297223,0.0,0.0
0.0094266638336529,1.0,1.0,1.0,0.0,0.0550682519297223,0.0,0.0
0.0100687389425511,1.0,0.979217696885203,0.0317607153869873,1.0,0.9457857246885304,0.25,0.0
0.6010526316737985,0.0938572894545914,0.5944865054549517,0.032377428307123,0.0,0.0,0.2016129032258064,0.0235294117647058
0.0,1.0,0.9869271742711792,0.0003083564600678,0.0,0.0550682519297223,0.7258064516129032,1.0
0.0136547256581266,1.0,1.0,0.0,0.0,0.0550682519297223,0.0161290322580645,0.0
0.0094266638336529,1.0,1.0,0.0,0.0,0.0550682519297223,0.0,0.0
0.0096841169136658,1.0,0.9488298429597511,0.0058587727412889,0.0,0.0550682519297223,0.0161290322580645,0.0705882352941176
